timestamp,asset_id,site,power_kw,capacity_kw
2024-06-25T07:00,ASSET-004,SolarFarmB,397.76,600
2024-06-25T08:00,ASSET-004,SolarFarmB,377.49,600
2024-06-25T09:00,ASSET-004,SolarFarmB,254.84,600
2024-06-25T10:00,ASSET-004,SolarFarmB,208.95,600
2024-06-25T11:00,ASSET-004,SolarFarmB,325.91,600
2024-06-25T12:00,ASSET-004,SolarFarmB,279.81,600
2024-06-25T13:00,ASSET-004,SolarFarmB,317.91,600
2024-06-25T14:00,ASSET-004,SolarFarmB,404.56,600
2024-06-25T15:00,ASSET-004,SolarFarmB,310.19,600
2024-06-25T16:00,ASSET-004,SolarFarmB,372.81,600
2024-06-25T17:00,ASSET-004,SolarFarmB,289.41,600
2024-06-25T18:00,ASSET-004,SolarFarmB,363.36,600
2024-06-25T19:00,ASSET-004,SolarFarmB,289.3,600
2024-06-25T20:00,ASSET-004,SolarFarmB,343.5,600
2024-06-25T21:00,ASSET-004,SolarFarmB,308.52,600
2024-06-25T22:00,ASSET-004,SolarFarmB,437.71,600
2024-06-25T23:00,ASSET-004,SolarFarmB,322.88,600
2024-06-26T00:00,ASSET-004,SolarFarmB,440.32,600
2024-06-26T01:00,ASSET-004,SolarFarmB,289.52,600
2024-06-26T02:00,ASSET-004,SolarFarmB,330.36,600
2024-06-26T03:00,ASSET-004,SolarFarmB,429.99,600
2024-06-26T04:00,ASSET-004,SolarFarmB,387.28,600
2024-06-26T05:00,ASSET-004,SolarFarmB,421.7,600
2024-06-26T06:00,ASSET-004,SolarFarmB,303.09,600
2024-06-26T07:00,ASSET-004,SolarFarmB,245.22,600
2024-06-26T08:00,ASSET-004,SolarFarmB,320.22,600
2024-06-26T09:00,ASSET-004,SolarFarmB,320.99,600
2024-06-26T10:00,ASSET-004,SolarFarmB,382.2,600
2024-06-26T11:00,ASSET-004,SolarFarmB,341.04,600
2024-06-26T12:00,ASSET-004,SolarFarmB,357.59,600
2024-06-26T13:00,ASSET-004,SolarFarmB,426.58,600
2024-06-26T14:00,ASSET-004,SolarFarmB,424.95,600
2024-06-26T15:00,ASSET-004,SolarFarmB,316.63,600
2024-06-26T16:00,ASSET-004,SolarFarmB,336.83,600
2024-06-26T17:00,ASSET-004,SolarFarmB,374.98,600
2024-06-26T18:00,ASSET-004,SolarFarmB,226.85,600
2024-06-26T19:00,ASSET-004,SolarFarmB,437.24,600
2024-06-26T20:00,ASSET-004,SolarFarmB,420.36,600
2024-06-26T21:00,ASSET-004,SolarFarmB,259.37,600
2024-06-26T22:00,ASSET-004,SolarFarmB,344.94,600
2024-06-26T23:00,ASSET-004,SolarFarmB,270.27,600
2024-06-27T00:00,ASSET-004,SolarFarmB,282.97,600
2024-06-27T01:00,ASSET-004,SolarFarmB,368.68,600
2024-06-27T02:00,ASSET-004,SolarFarmB,323.14,600
2024-06-27T03:00,ASSET-004,SolarFarmB,344.74,600
2024-06-27T04:00,ASSET-004,SolarFarmB,350.38,600
2024-06-27T05:00,ASSET-004,SolarFarmB,393.57,600
2024-06-27T06:00,ASSET-004,SolarFarmB,402.57,600
2024-06-27T07:00,ASSET-004,SolarFarmB,296.07,600
2024-06-27T08:00,ASSET-004,SolarFarmB,384.0,600
2024-06-27T09:00,ASSET-004,SolarFarmB,362.22,600
2024-06-27T10:00,ASSET-004,SolarFarmB,325.61,600
2024-06-27T11:00,ASSET-004,SolarFarmB,318.79,600
2024-06-27T12:00,ASSET-004,SolarFarmB,318.18,600
2024-06-27T13:00,ASSET-004,SolarFarmB,378.81,600
2024-06-27T14:00,ASSET-004,SolarFarmB,343.84,600
2024-06-27T15:00,ASSET-004,SolarFarmB,372.58,600
2024-06-27T16:00,ASSET-004,SolarFarmB,344.33,600
2024-06-27T17:00,ASSET-004,SolarFarmB,325.68,600
2024-06-27T18:00,ASSET-004,SolarFarmB,428.9,600
2024-06-27T19:00,ASSET-004,SolarFarmB,321.97,600
2024-06-27T20:00,ASSET-004,SolarFarmB,294.62,600
2024-06-27T21:00,ASSET-004,SolarFarmB,338.78,600
2024-06-27T22:00,ASSET-004,SolarFarmB,351.47,600
2024-06-27T23:00,ASSET-004,SolarFarmB,305.0,600
2024-06-28T00:00,ASSET-004,SolarFarmB,322.26,600
2024-06-28T01:00,ASSET-004,SolarFarmB,374.62,600
2024-06-28T02:00,ASSET-004,SolarFarmB,393.82,600
2024-06-28T03:00,ASSET-004,SolarFarmB,267.03,600
2024-06-28T04:00,ASSET-004,SolarFarmB,375.49,600
2024-06-28T05:00,ASSET-004,SolarFarmB,339.73,600
2024-06-28T06:00,ASSET-004,SolarFarmB,411.79,600
2024-06-28T07:00,ASSET-004,SolarFarmB,357.43,600
2024-06-28T08:00,ASSET-004,SolarFarmB,447.4,600
2024-06-28T09:00,ASSET-004,SolarFarmB,390.02,600
2024-06-28T10:00,ASSET-004,SolarFarmB,389.58,600
2024-06-28T11:00,ASSET-004,SolarFarmB,398.35,600
2024-06-28T12:00,ASSET-004,SolarFarmB,377.18,600
2024-06-28T13:00,ASSET-004,SolarFarmB,386.53,600
2024-06-28T14:00,ASSET-004,SolarFarmB,493.39,600
2024-06-28T15:00,ASSET-004,SolarFarmB,183.63,600
2024-06-28T16:00,ASSET-004,SolarFarmB,404.38,600
2024-06-28T17:00,ASSET-004,SolarFarmB,409.8,600
2024-06-28T18:00,ASSET-004,SolarFarmB,440.06,600
2024-06-28T19:00,ASSET-004,SolarFarmB,395.78,600
2024-06-28T20:00,ASSET-004,SolarFarmB,288.9,600
2024-06-28T21:00,ASSET-004,SolarFarmB,344.89,600
2024-06-28T22:00,ASSET-004,SolarFarmB,409.34,600
2024-06-28T23:00,ASSET-004,SolarFarmB,434.8,600
2024-06-29T00:00,ASSET-004,SolarFarmB,427.04,600
2024-06-29T01:00,ASSET-004,SolarFarmB,348.64,600
2024-06-29T02:00,ASSET-004,SolarFarmB,352.77,600
2024-06-29T03:00,ASSET-004,SolarFarmB,483.96,600
2024-06-29T04:00,ASSET-004,SolarFarmB,277.58,600
2024-06-29T05:00,ASSET-004,SolarFarmB,421.33,600
2024-06-29T06:00,ASSET-004,SolarFarmB,454.16,600
2024-06-29T07:00,ASSET-004,SolarFarmB,282.68,600
2024-06-29T08:00,ASSET-004,SolarFarmB,278.76,600
2024-06-29T09:00,ASSET-004,SolarFarmB,342.77,600
2024-06-29T10:00,ASSET-004,SolarFarmB,426.7,600
2024-06-29T11:00,ASSET-004,SolarFarmB,363.07,600
2024-06-29T12:00,ASSET-004,SolarFarmB,483.61,600
2024-06-29T13:00,ASSET-004,SolarFarmB,394.69,600
2024-06-29T14:00,ASSET-004,SolarFarmB,358.61,600
2024-06-29T15:00,ASSET-004,SolarFarmB,357.53,600
2024-06-29T16:00,ASSET-004,SolarFarmB,436.2,600
2024-06-29T17:00,ASSET-004,SolarFarmB,395.5,600
2024-06-29T18:00,ASSET-004,SolarFarmB,370.61,600
2024-06-29T19:00,ASSET-004,SolarFarmB,355.73,600
2024-06-29T20:00,ASSET-004,SolarFarmB,406.07,600
2024-06-29T21:00,ASSET-004,SolarFarmB,345.94,600
2024-06-29T22:00,ASSET-004,SolarFarmB,315.96,600
2024-06-29T23:00,ASSET-004,SolarFarmB,300.37,600
2024-06-30T00:00,ASSET-004,SolarFarmB,291.92,600
2024-06-30T01:00,ASSET-004,SolarFarmB,453.6,600
2024-06-30T02:00,ASSET-004,SolarFarmB,334.92,600
2024-06-30T03:00,ASSET-004,SolarFarmB,334.36,600
2024-06-30T04:00,ASSET-004,SolarFarmB,341.33,600
2024-06-30T05:00,ASSET-004,SolarFarmB,394.02,600
2024-06-30T06:00,ASSET-004,SolarFarmB,364.94,600
2024-06-30T07:00,ASSET-004,SolarFarmB,323.86,600
2024-06-30T08:00,ASSET-004,SolarFarmB,431.04,600
2024-06-30T09:00,ASSET-004,SolarFarmB,442.68,600
2024-06-30T10:00,ASSET-004,SolarFarmB,401.3,600
2024-06-30T11:00,ASSET-004,SolarFarmB,310.13,600
2024-06-30T12:00,ASSET-004,SolarFarmB,359.16,600
2024-06-30T13:00,ASSET-004,SolarFarmB,405.68,600
2024-06-30T14:00,ASSET-004,SolarFarmB,311.74,600
2024-06-30T15:00,ASSET-004,SolarFarmB,390.68,600
2024-06-30T16:00,ASSET-004,SolarFarmB,344.17,600
2024-06-30T17:00,ASSET-004,SolarFarmB,325.98,600
2024-06-30T18:00,ASSET-004,SolarFarmB,230.27,600
2024-06-30T19:00,ASSET-004,SolarFarmB,392.25,600
2024-06-30T20:00,ASSET-004,SolarFarmB,323.9,600
2024-06-30T21:00,ASSET-004,SolarFarmB,478.71,600
2024-06-30T22:00,ASSET-004,SolarFarmB,401.28,600
2024-06-30T23:00,ASSET-004,SolarFarmB,296.87,600
2024-06-01T00:00,ASSET-005,WindFarmA,981.22,2500
2024-06-01T01:00,ASSET-005,WindFarmA,1128.04,2500
2024-06-01T02:00,ASSET-005,WindFarmA,943.64,2500
2024-06-01T03:00,ASSET-005,WindFarmA,1076.76,2500
2024-06-01T04:00,ASSET-005,WindFarmA,834.68,2500
2024-06-01T05:00,ASSET-005,WindFarmA,843.83,2500
2024-06-01T06:00,ASSET-005,WindFarmA,979.53,2500
2024-06-01T07:00,ASSET-005,WindFarmA,990.19,2500
2024-06-01T08:00,ASSET-005,WindFarmA,1028.84,2500
2024-06-01T09:00,ASSET-005,WindFarmA,886.41,2500
2024-06-01T10:00,ASSET-005,WindFarmA,933.77,2500
2024-06-01T11:00,ASSET-005,WindFarmA,1171.64,2500
2024-06-01T12:00,ASSET-005,WindFarmA,738.27,2500
2024-06-01T13:00,ASSET-005,WindFarmA,994.92,2500
2024-06-01T14:00,ASSET-005,WindFarmA,970.25,2500
2024-06-01T15:00,ASSET-005,WindFarmA,783.4,2500
2024-06-01T16:00,ASSET-005,WindFarmA,1127.6,2500
2024-06-01T17:00,ASSET-005,WindFarmA,1018.12,2500
2024-06-01T18:00,ASSET-005,WindFarmA,1054.02,2500
2024-06-01T19:00,ASSET-005,WindFarmA,967.88,2500
2024-06-01T20:00,ASSET-005,WindFarmA,922.96,2500
2024-06-01T21:00,ASSET-005,WindFarmA,1245.58,2500
2024-06-01T22:00,ASSET-005,WindFarmA,1255.92,2500
2024-06-01T23:00,ASSET-005,WindFarmA,1083.48,2500
2024-06-02T00:00,ASSET-005,WindFarmA,1105.02,2500
2024-06-02T01:00,ASSET-005,WindFarmA,819.37,2500
2024-06-02T02:00,ASSET-005,WindFarmA,999.2,2500
2024-06-02T03:00,ASSET-005,WindFarmA,1044.98,2500
2024-06-02T04:00,ASSET-005,WindFarmA,1101.91,2500
2024-06-02T05:00,ASSET-005,WindFarmA,861.08,2500
2024-06-02T06:00,ASSET-005,WindFarmA,964.83,2500
2024-06-02T07:00,ASSET-005,WindFarmA,1007.61,2500
2024-06-02T08:00,ASSET-005,WindFarmA,907.7,2500
2024-06-02T09:00,ASSET-005,WindFarmA,1086.94,2500
2024-06-02T10:00,ASSET-005,WindFarmA,1046.19,2500
2024-06-02T11:00,ASSET-005,WindFarmA,1074.36,2500
2024-06-02T12:00,ASSET-005,WindFarmA,833.33,2500
2024-06-02T13:00,ASSET-005,WindFarmA,1064.33,2500
2024-06-02T14:00,ASSET-005,WindFarmA,1095.78,2500
2024-06-02T15:00,ASSET-005,WindFarmA,999.7,2500
2024-06-02T16:00,ASSET-005,WindFarmA,1052.07,2500
2024-06-02T17:00,ASSET-005,WindFarmA,1272.74,2500
2024-06-02T18:00,ASSET-005,WindFarmA,962.68,2500
2024-06-02T19:00,ASSET-005,WindFarmA,1180.01,2500
2024-06-02T20:00,ASSET-005,WindFarmA,766.98,2500
2024-06-02T21:00,ASSET-005,WindFarmA,729.68,2500
2024-06-02T22:00,ASSET-005,WindFarmA,1155.42,2500
2024-06-02T23:00,ASSET-005,WindFarmA,1333.94,2500
2024-06-03T00:00,ASSET-005,WindFarmA,916.41,2500
2024-06-03T01:00,ASSET-005,WindFarmA,1007.53,2500
2024-06-03T02:00,ASSET-005,WindFarmA,870.37,2500
2024-06-03T03:00,ASSET-005,WindFarmA,804.47,2500
2024-06-03T04:00,ASSET-005,WindFarmA,791.42,2500
2024-06-03T05:00,ASSET-005,WindFarmA,859.98,2500
2024-06-03T06:00,ASSET-005,WindFarmA,835.02,2500
2024-06-03T07:00,ASSET-005,WindFarmA,804.26,2500
2024-06-03T08:00,ASSET-005,WindFarmA,996.24,2500
2024-06-03T09:00,ASSET-005,WindFarmA,818.91,2500
2024-06-03T10:00,ASSET-005,WindFarmA,775.82,2500
2024-06-03T11:00,ASSET-005,WindFarmA,1359.63,2500
2024-06-03T12:00,ASSET-005,WindFarmA,1308.49,2500
2024-06-03T13:00,ASSET-005,WindFarmA,1038.39,2500
2024-06-03T14:00,ASSET-005,WindFarmA,1335.04,2500
2024-06-03T15:00,ASSET-005,WindFarmA,914.66,2500
2024-06-03T16:00,ASSET-005,WindFarmA,1120.92,2500
2024-06-03T17:00,ASSET-005,WindFarmA,945.27,2500
2024-06-03T18:00,ASSET-005,WindFarmA,1030.19,2500
2024-06-03T19:00,ASSET-005,WindFarmA,1009.06,2500
2024-06-03T20:00,ASSET-005,WindFarmA,1055.1,2500
2024-06-03T21:00,ASSET-005,WindFarmA,925.28,2500
2024-06-03T22:00,ASSET-005,WindFarmA,996.97,2500
2024-06-03T23:00,ASSET-005,WindFarmA,1036.34,2500
2024-06-04T00:00,ASSET-005,WindFarmA,941.76,2500
2024-06-04T01:00,ASSET-005,WindFarmA,864.65,2500
2024-06-04T02:00,ASSET-005,WindFarmA,1064.63,2500
2024-06-04T03:00,ASSET-005,WindFarmA,924.31,2500
2024-06-04T04:00,ASSET-005,WindFarmA,795.33,2500
2024-06-04T05:00,ASSET-005,WindFarmA,944.1,2500
2024-06-04T06:00,ASSET-005,WindFarmA,1093.6,2500
2024-06-04T07:00,ASSET-005,WindFarmA,1082.79,2500
2024-06-04T08:00,ASSET-005,WindFarmA,988.37,2500
2024-06-04T09:00,ASSET-005,WindFarmA,929.41,2500
2024-06-04T10:00,ASSET-005,WindFarmA,1168.21,2500
2024-06-04T11:00,ASSET-005,WindFarmA,913.55,2500
2024-06-04T12:00,ASSET-005,WindFarmA,986.71,2500
2024-06-04T13:00,ASSET-005,WindFarmA,1228.86,2500
2024-06-04T14:00,ASSET-005,WindFarmA,1068.25,2500
2024-06-04T15:00,ASSET-005,WindFarmA,989.51,2500
2024-06-04T16:00,ASSET-005,WindFarmA,1118.8,2500
2024-06-04T17:00,ASSET-005,WindFarmA,1003.23,2500
2024-06-04T18:00,ASSET-005,WindFarmA,1256.68,2500
2024-06-04T19:00,ASSET-005,WindFarmA,963.48,2500
2024-06-04T20:00,ASSET-005,WindFarmA,812.1,2500
2024-06-04T21:00,ASSET-005,WindFarmA,933.53,2500
2024-06-04T22:00,ASSET-005,WindFarmA,1085.31,2500
2024-06-04T23:00,ASSET-005,WindFarmA,926.66,2500
2024-06-05T00:00,ASSET-005,WindFarmA,1128.46,2500
2024-06-05T01:00,ASSET-005,WindFarmA,887.69,2500
2024-06-05T02:00,ASSET-005,WindFarmA,1184.56,2500
2024-06-05T03:00,ASSET-005,WindFarmA,1047.17,2500
2024-06-05T04:00,ASSET-005,WindFarmA,896.2,2500
2024-06-05T05:00,ASSET-005,WindFarmA,876.26,2500
2024-06-05T06:00,ASSET-005,WindFarmA,1154.6,2500
2024-06-05T07:00,ASSET-005,WindFarmA,985.25,2500
2024-06-05T08:00,ASSET-005,WindFarmA,731.56,2500
2024-06-05T09:00,ASSET-005,WindFarmA,1242.77,2500
2024-06-05T10:00,ASSET-005,WindFarmA,1241.84,2500
2024-06-05T11:00,ASSET-005,WindFarmA,1069.74,2500
2024-06-05T12:00,ASSET-005,WindFarmA,1224.45,2500
2024-06-05T13:00,ASSET-005,WindFarmA,836.05,2500
2024-06-05T14:00,ASSET-005,WindFarmA,765.89,2500
2024-06-05T15:00,ASSET-005,WindFarmA,1023.47,2500
2024-06-05T16:00,ASSET-005,WindFarmA,929.92,2500
2024-06-05T17:00,ASSET-005,WindFarmA,980.16,2500
2024-06-05T18:00,ASSET-005,WindFarmA,1072.0,2500
2024-06-05T19:00,ASSET-005,WindFarmA,988.4,2500
2024-06-05T20:00,ASSET-005,WindFarmA,877.07,2500
2024-06-05T21:00,ASSET-005,WindFarmA,1111.39,2500
2024-06-05T22:00,ASSET-005,WindFarmA,933.04,2500
2024-06-05T23:00,ASSET-005,WindFarmA,1077.45,2500
2024-06-06T00:00,ASSET-005,WindFarmA,1271.98,2500
2024-06-06T01:00,ASSET-005,WindFarmA,1013.66,2500
2024-06-06T02:00,ASSET-005,WindFarmA,956.4,2500
2024-06-06T03:00,ASSET-005,WindFarmA,1028.95,2500
2024-06-06T04:00,ASSET-005,WindFarmA,797.16,2500
2024-06-06T05:00,ASSET-005,WindFarmA,696.35,2500
2024-06-06T06:00,ASSET-005,WindFarmA,950.14,2500
2024-06-06T07:00,ASSET-005,WindFarmA,1030.75,2500
2024-06-06T08:00,ASSET-005,WindFarmA,894.45,2500
2024-06-06T09:00,ASSET-005,WindFarmA,873.09,2500
2024-06-06T10:00,ASSET-005,WindFarmA,956.07,2500
2024-06-06T11:00,ASSET-005,WindFarmA,1069.2,2500
2024-06-06T12:00,ASSET-005,WindFarmA,1315.56,2500
2024-06-06T13:00,ASSET-005,WindFarmA,1160.83,2500
2024-06-06T14:00,ASSET-005,WindFarmA,833.33,2500
2024-06-06T15:00,ASSET-005,WindFarmA,989.45,2500
2024-06-06T16:00,ASSET-005,WindFarmA,985.95,2500
2024-06-06T17:00,ASSET-005,WindFarmA,796.92,2500
2024-06-06T18:00,ASSET-005,WindFarmA,1148.35,2500
2024-06-06T19:00,ASSET-005,WindFarmA,1018.78,2500
2024-06-06T20:00,ASSET-005,WindFarmA,901.29,2500
2024-06-06T21:00,ASSET-005,WindFarmA,1027.99,2500
2024-06-06T22:00,ASSET-005,WindFarmA,1040.5,2500
2024-06-06T23:00,ASSET-005,WindFarmA,941.66,2500
2024-06-07T00:00,ASSET-005,WindFarmA,753.61,2500
2024-06-07T01:00,ASSET-005,WindFarmA,960.78,2500
2024-06-07T02:00,ASSET-005,WindFarmA,1107.07,2500
2024-06-07T03:00,ASSET-005,WindFarmA,909.51,2500
2024-06-07T04:00,ASSET-005,WindFarmA,784.18,2500
2024-06-07T05:00,ASSET-005,WindFarmA,1096.76,2500
2024-06-07T06:00,ASSET-005,WindFarmA,942.3,2500
2024-06-07T07:00,ASSET-005,WindFarmA,953.64,2500
2024-06-07T08:00,ASSET-005,WindFarmA,1235.35,2500
2024-06-07T09:00,ASSET-005,WindFarmA,929.6,2500
2024-06-07T10:00,ASSET-005,WindFarmA,853.29,2500
2024-06-07T11:00,ASSET-005,WindFarmA,1214.92,2500
2024-06-07T12:00,ASSET-005,WindFarmA,1024.41,2500
2024-06-07T13:00,ASSET-005,WindFarmA,1090.44,2500
2024-06-07T14:00,ASSET-005,WindFarmA,1292.45,2500
2024-06-07T15:00,ASSET-005,WindFarmA,833.19,2500
2024-06-07T16:00,ASSET-005,WindFarmA,960.07,2500
2024-06-07T17:00,ASSET-005,WindFarmA,884.58,2500
2024-06-07T18:00,ASSET-005,WindFarmA,882.96,2500
2024-06-07T19:00,ASSET-005,WindFarmA,794.49,2500
2024-06-07T20:00,ASSET-005,WindFarmA,1157.31,2500
2024-06-07T21:00,ASSET-005,WindFarmA,919.87,2500
2024-06-07T22:00,ASSET-005,WindFarmA,857.93,2500
2024-06-07T23:00,ASSET-005,WindFarmA,1152.43,2500
2024-06-08T00:00,ASSET-005,WindFarmA,1193.32,2500
2024-06-08T01:00,ASSET-005,WindFarmA,895.94,2500
2024-06-08T02:00,ASSET-005,WindFarmA,1041.02,2500
2024-06-08T03:00,ASSET-005,WindFarmA,894.95,2500
2024-06-08T04:00,ASSET-005,WindFarmA,951.45,2500
2024-06-08T05:00,ASSET-005,WindFarmA,1198.34,2500
2024-06-08T06:00,ASSET-005,WindFarmA,1040.16,2500
2024-06-08T07:00,ASSET-005,WindFarmA,997.84,2500
2024-06-08T08:00,ASSET-005,WindFarmA,1077.51,2500
2024-06-08T09:00,ASSET-005,WindFarmA,934.08,2500
2024-06-08T10:00,ASSET-005,WindFarmA,772.42,2500
2024-06-08T11:00,ASSET-005,WindFarmA,733.37,2500
2024-06-08T12:00,ASSET-005,WindFarmA,1072.31,2500
2024-06-08T13:00,ASSET-005,WindFarmA,1233.83,2500
2024-06-08T14:00,ASSET-005,WindFarmA,1181.1,2500
2024-06-08T15:00,ASSET-005,WindFarmA,1079.78,2500
2024-06-08T16:00,ASSET-005,WindFarmA,1108.03,2500
2024-06-08T17:00,ASSET-005,WindFarmA,984.08,2500
2024-06-08T18:00,ASSET-005,WindFarmA,895.52,2500
2024-06-08T19:00,ASSET-005,WindFarmA,1005.86,2500
2024-06-08T20:00,ASSET-005,WindFarmA,836.38,2500
2024-06-08T21:00,ASSET-005,WindFarmA,603.55,2500
2024-06-08T22:00,ASSET-005,WindFarmA,1040.7,2500
2024-06-08T23:00,ASSET-005,WindFarmA,756.69,2500
2024-06-09T00:00,ASSET-005,WindFarmA,1183.89,2500
2024-06-09T01:00,ASSET-005,WindFarmA,1032.55,2500
2024-06-09T02:00,ASSET-005,WindFarmA,1062.64,2500
2024-06-09T03:00,ASSET-005,WindFarmA,969.02,2500
2024-06-09T04:00,ASSET-005,WindFarmA,1076.91,2500
2024-06-09T05:00,ASSET-005,WindFarmA,837.63,2500
2024-06-09T06:00,ASSET-005,WindFarmA,1194.92,2500
2024-06-09T07:00,ASSET-005,WindFarmA,960.34,2500
2024-06-09T08:00,ASSET-005,WindFarmA,725.04,2500
2024-06-09T09:00,ASSET-005,WindFarmA,1100.71,2500
2024-06-09T10:00,ASSET-005,WindFarmA,1066.66,2500
2024-06-09T11:00,ASSET-005,WindFarmA,1044.75,2500
2024-06-09T12:00,ASSET-005,WindFarmA,1322.33,2500
2024-06-09T13:00,ASSET-005,WindFarmA,1138.53,2500
2024-06-09T14:00,ASSET-005,WindFarmA,841.41,2500
2024-06-09T15:00,ASSET-005,WindFarmA,1074.39,2500
2024-06-09T16:00,ASSET-005,WindFarmA,1176.33,2500
2024-06-09T17:00,ASSET-005,WindFarmA,825.96,2500
2024-06-09T18:00,ASSET-005,WindFarmA,905.26,2500
2024-06-09T19:00,ASSET-005,WindFarmA,1162.21,2500
2024-06-09T20:00,ASSET-005,WindFarmA,1164.71,2500
2024-06-09T21:00,ASSET-005,WindFarmA,765.91,2500
2024-06-09T22:00,ASSET-005,WindFarmA,628.65,2500
2024-06-09T23:00,ASSET-005,WindFarmA,979.31,2500
2024-06-10T00:00,ASSET-005,WindFarmA,839.99,2500
2024-06-10T01:00,ASSET-005,WindFarmA,1191.13,2500
2024-06-10T02:00,ASSET-005,WindFarmA,1040.01,2500
2024-06-10T03:00,ASSET-005,WindFarmA,864.97,2500
2024-06-10T04:00,ASSET-005,WindFarmA,881.37,2500
2024-06-10T05:00,ASSET-005,WindFarmA,1136.93,2500
2024-06-10T06:00,ASSET-005,WindFarmA,1182.62,2500
2024-06-10T07:00,ASSET-005,WindFarmA,868.36,2500
2024-06-10T08:00,ASSET-005,WindFarmA,1303.54,2500
2024-06-10T09:00,ASSET-005,WindFarmA,1013.07,2500
2024-06-10T10:00,ASSET-005,WindFarmA,990.2,2500
2024-06-10T11:00,ASSET-005,WindFarmA,870.35,2500
2024-06-10T12:00,ASSET-005,WindFarmA,885.37,2500
2024-06-10T13:00,ASSET-005,WindFarmA,817.31,2500
2024-06-10T14:00,ASSET-005,WindFarmA,1055.54,2500
2024-06-10T15:00,ASSET-005,WindFarmA,1086.56,2500
2024-06-10T16:00,ASSET-005,WindFarmA,1137.45,2500
2024-06-10T17:00,ASSET-005,WindFarmA,833.88,2500
2024-06-10T18:00,ASSET-005,WindFarmA,1078.94,2500
2024-06-10T19:00,ASSET-005,WindFarmA,1061.13,2500
2024-06-10T20:00,ASSET-005,WindFarmA,1129.06,2500
2024-06-10T21:00,ASSET-005,WindFarmA,956.45,2500
2024-06-10T22:00,ASSET-005,WindFarmA,1172.63,2500
2024-06-10T23:00,ASSET-005,WindFarmA,752.18,2500
2024-06-11T00:00,ASSET-005,WindFarmA,1016.4,2500
2024-06-11T01:00,ASSET-005,WindFarmA,622.22,2500
2024-06-11T02:00,ASSET-005,WindFarmA,878.28,2500
2024-06-11T03:00,ASSET-005,WindFarmA,1001.58,2500
2024-06-11T04:00,ASSET-005,WindFarmA,1011.5,2500
2024-06-11T05:00,ASSET-005,WindFarmA,966.29,2500
2024-06-11T06:00,ASSET-005,WindFarmA,1288.58,2500
2024-06-11T07:00,ASSET-005,WindFarmA,1185.71,2500
2024-06-11T08:00,ASSET-005,WindFarmA,909.21,2500
2024-06-11T09:00,ASSET-005,WindFarmA,921.47,2500
2024-06-11T10:00,ASSET-005,WindFarmA,990.52,2500
2024-06-11T11:00,ASSET-005,WindFarmA,909.89,2500
2024-06-11T12:00,ASSET-005,WindFarmA,1016.65,2500
2024-06-11T13:00,ASSET-005,WindFarmA,827.98,2500
2024-06-11T14:00,ASSET-005,WindFarmA,1142.09,2500
2024-06-11T15:00,ASSET-005,WindFarmA,1036.44,2500
2024-06-11T16:00,ASSET-005,WindFarmA,855.16,2500
2024-06-11T17:00,ASSET-005,WindFarmA,1032.52,2500
2024-06-11T18:00,ASSET-005,WindFarmA,1095.18,2500
2024-06-11T19:00,ASSET-005,WindFarmA,946.41,2500
2024-06-11T20:00,ASSET-005,WindFarmA,848.17,2500
2024-06-11T21:00,ASSET-005,WindFarmA,617.91,2500
2024-06-11T22:00,ASSET-005,WindFarmA,1224.02,2500
2024-06-11T23:00,ASSET-005,WindFarmA,1172.95,2500
2024-06-12T00:00,ASSET-005,WindFarmA,1202.2,2500
2024-06-12T01:00,ASSET-005,WindFarmA,1082.53,2500
2024-06-12T02:00,ASSET-005,WindFarmA,907.39,2500
2024-06-12T03:00,ASSET-005,WindFarmA,774.32,2500
2024-06-12T04:00,ASSET-005,WindFarmA,1181.69,2500
2024-06-12T05:00,ASSET-005,WindFarmA,1178.58,2500
2024-06-12T06:00,ASSET-005,WindFarmA,946.19,2500
2024-06-12T07:00,ASSET-005,WindFarmA,1068.83,2500
2024-06-12T08:00,ASSET-005,WindFarmA,1031.8,2500
2024-06-12T09:00,ASSET-005,WindFarmA,880.4,2500
2024-06-12T10:00,ASSET-005,WindFarmA,745.56,2500
2024-06-12T11:00,ASSET-005,WindFarmA,1175.54,2500
2024-06-12T12:00,ASSET-005,WindFarmA,853.15,2500
2024-06-12T13:00,ASSET-005,WindFarmA,1257.67,2500
2024-06-12T14:00,ASSET-005,WindFarmA,984.08,2500
2024-06-12T15:00,ASSET-005,WindFarmA,1167.88,2500
2024-06-12T16:00,ASSET-005,WindFarmA,1082.88,2500
2024-06-12T17:00,ASSET-005,WindFarmA,807.2,2500
2024-06-12T18:00,ASSET-005,WindFarmA,831.6,2500
2024-06-12T19:00,ASSET-005,WindFarmA,1320.24,2500
2024-06-12T20:00,ASSET-005,WindFarmA,884.39,2500
2024-06-12T21:00,ASSET-005,WindFarmA,1011.16,2500
2024-06-12T22:00,ASSET-005,WindFarmA,755.75,2500
2024-06-12T23:00,ASSET-005,WindFarmA,1186.73,2500
2024-06-13T00:00,ASSET-005,WindFarmA,834.7,2500
2024-06-13T01:00,ASSET-005,WindFarmA,1003.7,2500
2024-06-13T02:00,ASSET-005,WindFarmA,1050.31,2500
2024-06-13T03:00,ASSET-005,WindFarmA,1012.24,2500
2024-06-13T04:00,ASSET-005,WindFarmA,884.75,2500
2024-06-13T05:00,ASSET-005,WindFarmA,1068.55,2500
2024-06-13T06:00,ASSET-005,WindFarmA,1062.59,2500
